day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.55,0,4.4,0.75,0.71,0,0,1412,1,4,0,-inf,0,0.01,0,0,0,0,0,0,-inf,0,0,1.90122,1.42591,0,-inf,nan,1.42591,0,-inf,0,0
2,24,48,0.55,0,0.8,0.75,0.71,0,0,1412,1,4,0.0140845,-0.989676,0,0.01,0,0,0,0,0,0,-0.989676,0,0,1.90122,1.42591,0,-0.989676,nan,1.42591,1.17153,-58.2259,0,0
3,24,72,0.55,31.2,-1.3,0.75,0.71,0,0,1412,1,4,0.0140845,0.155029,1,0.165029,0,0,0,0,0,0,0.155029,0.155029,0,1.90122,1.42591,0,0.155029,-0.199266,1.42591,10.5468,9.12089,0,0
4,24,96,0.55,40.8,-0.4,0.75,0.71,0,0,1412,1,4,0.232436,0.00461102,1,0.16964,0,0,0,0,0,0,0.00461102,0.15964,0,1.90122,1.42591,0,0.00461102,-0.358906,1.42591,1.6972,0.271282,0,0
5,24,120,0.55,67.2,-1.1,0.75,0.71,0,0,1412,1,4,0.23893,0.044875,1,0.214515,0,0,0,0,0,0,0.044875,0.204515,0,1.90122,1.42591,0,0.044875,-0.408392,1.42591,4.06606,2.64015,0,0
6,24,144,0.55,120,-2.2,0.75,0.71,0,0,1412,1,4,0.302134,0.0800645,1,0.29458,0,0,0,0,0,0,0.0800645,0.28458,0,1.90122,1.42591,0,0.0800645,-0.533332,1.42591,6.13638,4.71046,0,0
7,24,168,0.55,148.8,-1.2,0.75,0.71,0,0,1412,1,4,0.414901,0.0230711,1,0.317651,0,0,0,0,0,0,0.0230711,0.307651,0,1.90122,1.42591,0,0.0230711,-0.636467,1.42591,2.78326,1.35735,0,0
8,24,192,0.55,168,-0.8,0.75,0.71,0,0,1412,1,4,0.447396,0.00587795,1,0.323529,0,0,0,0,0,0,0.00587795,0.313529,0,1.90122,1.42591,0,0.00587795,-0.665416,1.42591,1.77173,0.345819,0,0
9,24,216,0.55,168,1,0.75,0.71,0,0,1412,1,4,0.455674,-0.0657572,1,0.257772,0,0,0,0,0,0,-0.0657572,0.247772,0,1.90122,1.42591,0,-0.0657572,-0.605537,1.42591,-2.4428,-3.86871,-0,0
10,24,240,0.55,168,0.9,0.75,0.71,0,0,1412,1,4,0.363059,-0.073362,1,0.18441,0,0,0,0,0,0,-0.073362,0.17441,0,1.90122,1.42591,0,-0.073362,-0.466418,1.42591,-2.89022,-4.31613,-0,0
11,24,264,0.55,220.8,-2.2,0.75,0.71,0,0,1412,1,4,0.259732,0.0911932,1,0.275603,0,0,0,0,0,0,0.0911932,0.265603,0,1.90122,1.42591,0,0.0911932,-0.484249,1.42591,6.79112,5.3652,0,0
