day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.55,0,7,0.75,0.71,0,0,1412,1,4,0,-inf,0,0.01,0,0,0,0,0,0,-inf,0,0,1.90122,1.42591,0,-inf,nan,1.42591,0,-inf,0,0
2,24,48,0.55,0,7.5,0.75,0.71,0,0,1412,1,4,0.0140845,-9.07523,0,0.01,0,0,0,0,0,0,-9.07523,0,0,1.90122,1.42591,0,-9.07523,nan,1.42591,1.17612,-533.926,0,0
3,24,72,0.55,0,6.3,0.75,0.71,0,0,1412,1,4,0.0140845,-7.62707,0,0.01,0,0,0,0,0,0,-7.62707,0,0,1.90122,1.42591,0,-7.62707,nan,1.42591,1.17601,-448.726,0,0
4,24,96,0.55,0,5.4,0.75,0.71,0,0,1412,1,4,0.0140845,-6.54095,0,0.01,0,0,0,0,0,0,-6.54095,0,0,1.90122,1.42591,0,-6.54095,nan,1.42591,1.1759,-384.826,0,0
5,24,120,0.55,0,4.4,0.75,0.71,0,0,1412,1,4,0.0140845,-5.33415,0,0.01,0,0,0,0,0,0,-5.33415,0,0,1.90122,1.42591,0,-5.33415,nan,1.42591,1.17573,-313.826,0,0
6,24,144,0.55,0,4.3,0.75,0.71,0,0,1412,1,4,0.0140845,-5.21347,0,0.01,0,0,0,0,0,0,-5.21347,0,0,1.90122,1.42591,0,-5.21347,nan,1.42591,1.17571,-306.726,0,0
7,24,168,0.55,0,0.2,0.75,0.71,0,0,1412,1,4,0.0140845,-0.265596,0,0.01,0,0,0,0,0,0,-0.265596,0,0,1.90122,1.42591,0,-0.265596,nan,1.42591,1.15637,-15.6259,0,0
8,24,192,0.55,0,2.2,0.75,0.71,0,0,1412,1,4,0.0140845,-2.67919,0,0.01,0,0,0,0,0,0,-2.67919,0,0,1.90122,1.42591,0,-2.67919,nan,1.42591,1.17479,-157.626,0,0
9,24,216,0.55,0,0.4,0.75,0.71,0,0,1412,1,4,0.0140845,-0.506956,0,0.01,0,0,0,0,0,0,-0.506956,0,0,1.90122,1.42591,0,-0.506956,nan,1.42591,1.16643,-29.8259,0,0
10,24,240,0.55,0,2.1,0.75,0.71,0,0,1412,1,4,0.0140845,-2.55851,0,0.01,0,0,0,0,0,0,-2.55851,0,0,1.90122,1.42591,0,-2.55851,nan,1.42591,1.1747,-150.526,0,0
11,24,264,0.55,0,1.1,0.75,0.71,0,0,1412,1,4,0.0140845,-1.35172,0,0.01,0,0,0,0,0,0,-1.35172,0,0,1.90122,1.42591,0,-1.35172,nan,1.42591,1.17292,-79.5259,0,0
12,24,288,0.55,0,1.5,0.75,0.71,0,0,1412,1,4,0.0140845,-1.83443,0,0.01,0,0,0,0,0,0,-1.83443,0,0,1.90122,1.42591,0,-1.83443,nan,1.42591,1.17392,-107.926,0,0
13,24,312,0.55,0,2.7,0.75,0.71,0,0,1412,1,4,0.0140845,-3.28259,0,0.01,0,0,0,0,0,0,-3.28259,0,0,1.90122,1.42591,0,-3.28259,nan,1.42591,1.17514,-193.126,0,0
14,24,336,0.55,0,3.4,0.75,0.71,0,0,1412,1,4,0.0140845,-4.12735,0,0.01,0,0,0,0,0,0,-4.12735,0,0,1.90122,1.42591,0,-4.12735,nan,1.42591,1.17545,-242.826,0,0
15,24,360,0.55,0,2,0.75,0.71,0,0,1412,1,4,0.0140845,-2.43783,0,0.01,0,0,0,0,0,0,-2.43783,0,0,1.90122,1.42591,0,-2.43783,nan,1.42591,1.1746,-143.426,0,0
16,24,384,0.55,0,3.9,0.75,0.71,0,0,1412,1,4,0.0140845,-4.73075,0,0.01,0,0,0,0,0,0,-4.73075,0,0,1.90122,1.42591,0,-4.73075,nan,1.42591,1.17561,-278.326,0,0
