day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.05,0,4.4,1.45,1.25,0,0,1110,1,17,0,-inf,0,0.01,0,0,0,0,0,0,-inf,0,0,1.90122,2.75677,0,-inf,nan,2.75677,0,-inf,0,0
2,24,48,0.05,0,0.8,1.45,1.25,0,0,1110,1,17,0.008,-2.22177,0,0.01,0,0,0,0,0,0,-2.22177,0,0,1.90122,2.75677,0,-2.22177,nan,2.75677,0.908361,-102.757,0,0
2.03599,0.863647,48.8636,0.05,1.12274,-1.3,1.45,1.25,0,0,1110,1,17,0.008,0.04,1,0.05,0,0,0,0,0,0,0.04,0.04,0,1.90122,2.75677,0,0.226021,-0.305627,2.75677,54.1667,51.4099,0,0
3,23.1364,72,0.27,31.2,-1.3,1.46,1.46,0,0,7326,1,27,0.04,0.0593071,1,0.109307,0,0,0,0,0,0,0.0593071,0.0993071,1,1.90122,2.77578,0,0.0593071,-0.184873,2.77578,21.5551,18.7793,0,0
4,24,96,0.27,40.8,-0.4,1.46,1.46,0,0,7326,1,27,0.0806213,0.00670988,1,0.116017,0,0,0,0,0,0,0.00670988,0.106017,1,1.90122,2.77578,0,0.00670988,-0.251218,2.77578,4.82397,2.04819,0,0
5,24,120,0.27,67.2,-1.1,1.46,1.46,0,0,7326,1,27,0.0852171,0.0288064,1,0.144823,0,0,0,0,0,0,0.0288064,0.134823,1,1.90122,2.77578,0,0.0288064,-0.286734,2.77578,11.5689,8.79314,0,0
6,24,144,0.27,120,-2.2,1.46,1.46,0,0,7326,1,27,0.104948,0.0499552,1,0.194779,0,0,0,0,0,0,0.0499552,0.184779,1,1.90122,2.77578,0,0.0499552,-0.365495,2.77578,18.0246,15.2488,0,0
7,24,168,0.27,148.8,-1.2,1.46,1.46,0,0,7326,1,27,0.139163,0.0179597,1,0.212738,0,0,0,0,0,0,0.0179597,0.202738,1,1.90122,2.77578,0,0.0179597,-0.43341,2.77578,8.25798,5.4822,0,0
8,24,192,0.27,168,-0.8,1.46,1.46,0,0,7326,1,27,0.151465,0.00790575,1,0.220644,0,0,0,0,0,0,0.00790575,0.210644,1,1.90122,2.77578,0,0.00790575,-0.459276,2.77578,5.18901,2.41323,0,0
9,24,216,0.27,168,1,1.46,1.46,0,0,7326,1,27,0.156879,-0.0315187,1,0.189125,0,0,0,0,0,0,-0.0315187,0.179125,1,1.90122,2.77578,0,-0.0315187,-0.435663,2.77578,-6.84531,-9.62109,-0,0
10,24,240,0.27,168,0.9,1.46,1.46,0,0,7326,1,27,0.135291,-0.0328639,1,0.156261,0,0,0,0,0,0,-0.0328639,0.146261,1,1.90122,2.77578,0,-0.0328639,-0.37128,2.77578,-7.25593,-10.0317,-0,0
11,24,264,0.27,220.8,-2.2,1.46,1.46,0,0,7326,1,27,0.112782,0.0468515,1,0.203113,0,0,0,0,0,0,0.0468515,0.193113,1,1.90122,2.77578,0,0.0468515,-0.385268,2.77578,17.0772,14.3014,0,0
